convoID,ambientVariant,processedVolume,technology,model,wer,S,D,I,S_med,D_med,I_med,mwer
32234793,talking,-35dBFS,recapp,gsw-CH_smoothed,0.06206459784673844,48,11,14,7,0,2,0.09278350515463918
32234793,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,0.12539582013932868,66,9,11,7,2,2,0.1134020618556701
32234793,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,0.08043065231158962,58,11,10,8,1,2,0.1134020618556701
32234793,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,0.09816339455351489,54,10,11,7,1,2,0.10309278350515463
32234793,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,0.06016466117796074,54,8,12,6,0,2,0.08247422680412371
32234793,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,0.06016466117796074,53,9,13,7,0,2,0.09278350515463918
32292711,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,0.14114968696642002,132,21,25,4,3,0,0.109375
32292711,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,0.06545247581104155,79,8,11,2,1,0,0.046875
32292711,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,0.09049516220830962,67,12,9,3,3,0,0.09375
32292711,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,0.06715993170176437,67,12,9,4,1,0,0.078125
32292711,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,0.05805350028457598,61,11,9,3,1,1,0.078125
32292711,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,0.38929994308480365,187,69,45,14,9,1,0.375
32292711,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,0.13204325554923166,118,26,23,7,2,0,0.140625
32292711,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,0.07854297097324986,73,18,12,4,2,0,0.09375
32292711,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,0.07512805919180421,75,12,18,5,1,1,0.109375
32292711,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,0.06033010813887308,66,10,13,3,1,1,0.078125
32292711,talking,-15dBFS,recapp,gsw-CH_smoothed,0.14797951052931133,113,26,22,2,2,0,0.0625
32292711,talking,-20dBFS,recapp,gsw-CH_smoothed,0.12749003984063745,73,17,19,1,3,0,0.0625
32292711,talking,-25dBFS,recapp,gsw-CH_smoothed,0.08935685828116106,64,14,13,3,1,1,0.078125
32292711,talking,-30dBFS,recapp,gsw-CH_smoothed,0.064314171883893,63,11,10,3,0,1,0.0625
32292711,talking,-35dBFS,recapp,gsw-CH_smoothed,0.05179282868525897,60,9,9,2,0,1,0.046875
32292711,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,0.11496869664200342,79,21,13,2,2,1,0.078125
32292711,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,0.07854297097324986,71,11,10,4,1,1,0.09375
32292711,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,0.06943653955606147,63,14,10,3,0,0,0.046875
32292711,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,0.064314171883893,59,10,10,4,0,1,0.078125
32292711,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,0.055776892430278883,67,10,7,5,1,0,0.09375
32567594,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,0.15782828282828282,116,13,30,11,1,4,0.20512820512820512
32567594,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,0.07891414141414141,70,10,16,3,0,2,0.0641025641025641
32567594,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,0.07007575757575757,62,7,18,2,0,2,0.05128205128205128
32567594,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,0.0707070707070707,58,7,16,3,0,2,0.0641025641025641
32567594,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,0.07196969696969698,59,9,14,3,0,2,0.0641025641025641
32567594,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,0.3819444444444444,184,45,33,23,10,2,0.44871794871794873
32567594,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,0.1571969696969697,98,20,27,7,2,4,0.16666666666666666
32567594,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,0.08522727272727272,70,11,16,5,0,2,0.08974358974358974
32567594,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,0.0707070707070707,57,7,17,3,0,1,0.05128205128205128
32567594,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,0.07512626262626262,57,8,19,3,0,2,0.0641025641025641
32567594,talking,-15dBFS,recapp,gsw-CH_smoothed,0.14015151515151514,99,16,29,8,1,2,0.14102564102564102
32567594,talking,-20dBFS,recapp,gsw-CH_smoothed,0.13320707070707072,75,13,23,6,3,2,0.14102564102564102
32567594,talking,-25dBFS,recapp,gsw-CH_smoothed,0.08396464646464646,71,11,14,5,1,1,0.08974358974358974
32567594,talking,-30dBFS,recapp,gsw-CH_smoothed,0.06691919191919192,60,7,15,4,0,1,0.0641025641025641
32567594,talking,-35dBFS,recapp,gsw-CH_smoothed,0.0625,53,6,17,3,0,1,0.05128205128205128
32567594,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,0.12184343434343434,73,19,19,11,1,4,0.20512820512820512
32567594,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,0.08585858585858586,62,16,16,5,0,1,0.07692307692307693
32567594,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,0.07449494949494949,62,13,13,3,1,2,0.07692307692307693
32567594,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,0.06691919191919192,58,9,15,3,0,2,0.0641025641025641
32567594,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,0.06628787878787878,52,9,17,3,0,2,0.0641025641025641
32707094,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,0.08414872798434442,83,16,12,8,1,0,0.09375
32707094,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,0.060665362035225046,65,10,9,4,0,1,0.052083333333333336
32707094,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,0.047619047619047616,51,8,7,2,0,1,0.03125
32707094,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,0.056099151989562945,55,9,9,2,1,2,0.052083333333333336
32707094,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,0.046314416177429873,50,5,8,2,0,1,0.03125
32707094,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,0.2765818656229615,152,40,28,15,10,1,0.2708333333333333
32707094,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,0.07436399217221135,85,11,9,5,1,0,0.0625
32707094,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,0.050880626223091974,57,9,8,1,0,1,0.020833333333333332
32707094,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,0.04500978473581213,46,7,9,1,0,1,0.020833333333333332
32707094,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,0.04500978473581213,48,7,8,1,0,1,0.020833333333333332
32707094,talking,-15dBFS,recapp,gsw-CH_smoothed,0.07436399217221135,73,12,10,9,0,0,0.09375
32707094,talking,-20dBFS,recapp,gsw-CH_smoothed,0.06262230919765166,65,10,10,2,1,0,0.03125
32707094,talking,-25dBFS,recapp,gsw-CH_smoothed,0.045662100456621,49,8,7,2,0,1,0.03125
32707094,talking,-30dBFS,recapp,gsw-CH_smoothed,0.04500978473581213,52,7,6,2,0,0,0.020833333333333332
32707094,talking,-35dBFS,recapp,gsw-CH_smoothed,0.04370515329419439,51,7,5,1,0,0,0.010416666666666666
32707094,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,0.12524461839530332,63,10,12,5,2,3,0.10416666666666667
32707094,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,0.06979778212654925,50,11,6,1,2,0,0.03125
32707094,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,0.05870841487279843,54,11,5,2,2,0,0.041666666666666664
32707094,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,0.04500978473581213,53,6,6,1,0,1,0.020833333333333332
32707094,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,0.047619047619047616,54,6,7,1,0,1,0.020833333333333332
32835968,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,0.15163934426229508,130,20,36,30,4,0,0.2556390977443609
32835968,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,0.07377049180327869,73,11,21,15,0,1,0.12030075187969924
32835968,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,0.08021077283372366,72,6,26,13,1,1,0.11278195488721804
32835968,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,0.06440281030444965,64,2,25,12,0,1,0.09774436090225563
32835968,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,0.06381733021077284,66,3,25,12,0,0,0.09022556390977443
32835968,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,0.4028103044496487,214,43,70,36,11,4,0.38345864661654133
32835968,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,0.14402810304449648,123,21,38,26,7,1,0.2556390977443609
32835968,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,0.0860655737704918,81,6,29,15,2,1,0.13533834586466165
32835968,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,0.0702576112412178,66,6,27,13,1,2,0.12030075187969924
32835968,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,0.06498829039812647,60,3,27,11,0,2,0.09774436090225563
32835968,talking,-15dBFS,recapp,gsw-CH_smoothed,0.13466042154566746,106,24,32,21,8,0,0.21804511278195488
32835968,talking,-20dBFS,recapp,gsw-CH_smoothed,0.07669789227166277,75,6,23,13,1,2,0.12030075187969924
32835968,talking,-25dBFS,recapp,gsw-CH_smoothed,0.0661592505854801,59,6,26,11,1,1,0.09774436090225563
32835968,talking,-30dBFS,recapp,gsw-CH_smoothed,0.06088992974238876,55,2,22,11,0,1,0.09022556390977443
32835968,talking,-35dBFS,recapp,gsw-CH_smoothed,0.059718969555035126,59,2,23,11,0,1,0.09022556390977443
32835968,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,0.13348946135831383,82,19,31,17,5,1,0.17293233082706766
32835968,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,0.11475409836065574,64,12,21,14,4,1,0.14285714285714285
32835968,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,0.0661592505854801,58,4,22,11,2,2,0.11278195488721804
32835968,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,0.06381733021077284,64,1,25,12,0,1,0.09774436090225563
32835968,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,0.06088992974238876,64,1,20,10,0,2,0.09022556390977443
32959461,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,0.10522999369880277,94,10,26,8,1,0,0.061224489795918366
32959461,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,0.05671077504725898,65,3,11,5,0,0,0.034013605442176874
32959461,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,0.056080655324511654,63,2,14,7,0,0,0.047619047619047616
32959461,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,0.0516698172652804,57,1,16,5,0,1,0.04081632653061224
32959461,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,0.0516698172652804,58,1,14,5,0,1,0.04081632653061224
32959461,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,0.31947069943289225,174,37,37,36,6,3,0.30612244897959184
32959461,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,0.08128544423440454,77,8,20,9,2,3,0.09523809523809523
32959461,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,0.05923125393824827,66,3,12,6,0,0,0.04081632653061224
32959461,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,0.04914933837429111,60,2,8,5,0,0,0.034013605442176874
32959461,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,0.05356017643352237,61,1,14,4,0,0,0.027210884353741496
32959461,talking,-15dBFS,recapp,gsw-CH_smoothed,0.11279143037177064,90,15,22,10,4,0,0.09523809523809523
32959461,talking,-20dBFS,recapp,gsw-CH_smoothed,0.06364209199747953,58,6,17,5,0,0,0.034013605442176874
32959461,talking,-25dBFS,recapp,gsw-CH_smoothed,0.055450535601764335,60,2,16,5,0,0,0.034013605442176874
32959461,talking,-30dBFS,recapp,gsw-CH_smoothed,0.04788909892879647,53,1,11,4,0,0,0.027210884353741496
32959461,talking,-35dBFS,recapp,gsw-CH_smoothed,0.048519218651543794,55,1,14,5,0,0,0.034013605442176874
32959461,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,0.1001890359168242,74,11,17,6,3,0,0.061224489795918366
32959461,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,0.06994328922495274,66,11,11,7,2,0,0.061224489795918366
32959461,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,0.05671077504725898,62,3,16,6,0,0,0.04081632653061224
32959461,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,0.05356017643352237,60,2,14,5,0,0,0.034013605442176874
32959461,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,0.052930056710775046,59,2,14,5,0,0,0.034013605442176874
33039803,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,0.13390139987827146,114,19,18,11,2,1,0.14432989690721648
33039803,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,0.0426049908703591,49,6,7,0,1,0,0.010309278350515464
33039803,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,0.03469263542300669,40,5,6,0,2,0,0.020618556701030927
33039803,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,0.02982349360925137,30,4,7,0,2,0,0.020618556701030927
33039803,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,0.0310407790626902,31,5,8,0,2,0,0.020618556701030927
33039803,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,0.3365794278758369,174,45,32,22,7,1,0.30927835051546393
33039803,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,0.07060255629945222,70,9,11,8,0,0,0.08247422680412371
33039803,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,0.032866707242848445,35,7,3,0,1,0,0.010309278350515464
33039803,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,0.030432136335970784,31,5,6,0,2,0,0.020618556701030927
33039803,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,0.0310407790626902,33,5,6,1,1,0,0.020618556701030927
33039803,talking,-15dBFS,recapp,gsw-CH_smoothed,0.08642726719415703,83,14,14,4,0,0,0.041237113402061855
33039803,talking,-20dBFS,recapp,gsw-CH_smoothed,0.04564820450395618,48,9,9,3,0,0,0.030927835051546393
33039803,talking,-25dBFS,recapp,gsw-CH_smoothed,0.028606208155812538,28,5,7,1,0,0,0.010309278350515464
33039803,talking,-30dBFS,recapp,gsw-CH_smoothed,0.030432136335970784,28,6,9,1,1,0,0.020618556701030927
33039803,talking,-35dBFS,recapp,gsw-CH_smoothed,0.0310407790626902,31,4,9,1,1,0,0.020618556701030927
33039803,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,0.10042604990870359,54,12,8,2,4,0,0.061855670103092786
33039803,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,0.05538648813146683,41,12,7,0,2,0,0.020618556701030927
33039803,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,0.03956177723676202,38,7,8,0,3,0,0.030927835051546393
33039803,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,0.03469263542300669,36,5,8,1,3,0,0.041237113402061855
33039803,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,0.02982349360925137,32,4,7,1,2,0,0.030927835051546393
33075944,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,0.1116642958748222,80,16,16,4,1,2,0.08641975308641975
33075944,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,0.02631578947368421,28,5,2,1,0,1,0.024691358024691357
33075944,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,0.01849217638691323,19,3,2,1,0,1,0.024691358024691357
33075944,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,0.019203413940256046,19,3,3,1,0,1,0.024691358024691357
33075944,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,0.020625889046941678,19,3,4,1,0,1,0.024691358024691357
33075944,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,0.3442389758179232,155,49,30,11,6,0,0.20987654320987653
33075944,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,0.07183499288762446,68,5,9,3,1,1,0.06172839506172839
33075944,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,0.022048364153627313,21,3,5,1,0,1,0.024691358024691357
33075944,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,0.021337126600284494,21,1,4,1,0,1,0.024691358024691357
33075944,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,0.01849217638691323,18,3,3,2,0,1,0.037037037037037035
33075944,talking,-15dBFS,recapp,gsw-CH_smoothed,0.06543385490753911,56,12,9,6,2,0,0.09876543209876543
33075944,talking,-20dBFS,recapp,gsw-CH_smoothed,0.027738264580369845,26,3,5,3,0,1,0.04938271604938271
33075944,talking,-25dBFS,recapp,gsw-CH_smoothed,0.02844950213371266,23,3,4,2,1,1,0.04938271604938271
33075944,talking,-30dBFS,recapp,gsw-CH_smoothed,0.027738264580369845,21,4,4,2,0,1,0.037037037037037035
33075944,talking,-35dBFS,recapp,gsw-CH_smoothed,0.020625889046941678,19,3,4,2,0,1,0.037037037037037035
33075944,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,0.06543385490753911,35,8,5,3,1,1,0.06172839506172839
33075944,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,0.04338549075391181,23,4,4,3,1,1,0.06172839506172839
33075944,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,0.032716927453769556,21,4,4,0,0,1,0.012345679012345678
33075944,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,0.022048364153627313,21,5,3,1,0,1,0.024691358024691357
33075944,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,0.022048364153627313,22,3,3,1,0,1,0.024691358024691357
33126790,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,0.1353211009174312,118,23,29,18,4,0,0.17054263565891473
33126790,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,0.07568807339449542,83,12,16,10,3,0,0.10077519379844961
33126790,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,0.0860091743119266,80,14,12,9,5,1,0.11627906976744186
33126790,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,0.060206422018348624,55,11,9,8,4,1,0.10077519379844961
33126790,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,0.05791284403669725,63,8,13,9,2,1,0.09302325581395349
33126790,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,0.39506880733944955,215,56,46,38,13,1,0.40310077519379844
33126790,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,0.12098623853211009,118,23,22,18,3,0,0.16279069767441862
33126790,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,0.07568807339449542,72,15,15,15,2,1,0.13953488372093023
33126790,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,0.06077981651376147,59,11,17,10,1,0,0.08527131782945736
33126790,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,0.053325688073394495,53,10,11,7,1,0,0.06201550387596899
33126790,talking,-15dBFS,recapp,gsw-CH_smoothed,0.11869266055045871,105,24,21,19,2,0,0.16279069767441862
33126790,talking,-20dBFS,recapp,gsw-CH_smoothed,0.11525229357798165,64,14,14,4,4,0,0.06201550387596899
33126790,talking,-25dBFS,recapp,gsw-CH_smoothed,0.07855504587155963,50,10,12,4,4,0,0.06201550387596899
33126790,talking,-30dBFS,recapp,gsw-CH_smoothed,0.05791284403669725,57,11,11,7,3,0,0.07751937984496124
33126790,talking,-35dBFS,recapp,gsw-CH_smoothed,0.05217889908256881,55,5,12,7,2,0,0.06976744186046512
33126790,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,0.12327981651376146,98,22,18,18,4,1,0.17829457364341086
33126790,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,0.08658256880733944,78,16,16,11,1,0,0.09302325581395349
33126790,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,0.06594036697247706,59,12,13,9,2,0,0.08527131782945736
33126790,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,0.05733944954128441,59,14,10,8,3,1,0.09302325581395349
33126790,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,0.05389908256880734,61,7,8,6,2,1,0.06976744186046512
33206147,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,0.10662525879917184,82,13,24,10,4,3,0.1559633027522936
33206147,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,0.051759834368530024,48,6,20,7,1,1,0.08256880733944955
33206147,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,0.04503105590062112,40,7,15,3,0,1,0.03669724770642202
33206147,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,0.039337474120082816,33,8,15,0,0,0,0.0
33206147,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,0.040372670807453416,29,7,19,0,0,1,0.009174311926605505
33206147,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,0.2950310559006211,165,44,40,19,12,2,0.30275229357798167
33206147,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,0.08229813664596274,75,16,17,6,2,1,0.08256880733944955
33206147,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,0.053830227743271224,51,9,18,3,1,1,0.045871559633027525
33206147,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,0.039337474120082816,33,6,19,0,0,0,0.0
33206147,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,0.03881987577639751,29,5,20,0,0,1,0.009174311926605505
33206147,talking,-15dBFS,recapp,gsw-CH_smoothed,0.08488612836438923,70,14,23,10,1,1,0.11009174311926606
33206147,talking,-20dBFS,recapp,gsw-CH_smoothed,0.05020703933747412,44,8,19,3,1,1,0.045871559633027525
33206147,talking,-25dBFS,recapp,gsw-CH_smoothed,0.03985507246376811,34,6,14,0,0,1,0.009174311926605505
33206147,talking,-30dBFS,recapp,gsw-CH_smoothed,0.038302277432712216,30,8,17,1,0,2,0.027522935779816515
33206147,talking,-35dBFS,recapp,gsw-CH_smoothed,0.03778467908902691,29,8,16,0,0,1,0.009174311926605505
33206147,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,0.10144927536231885,51,17,20,7,2,1,0.09174311926605505
33206147,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,0.07091097308488613,46,12,19,3,1,1,0.045871559633027525
33206147,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,0.05020703933747412,39,11,18,1,1,1,0.027522935779816515
33206147,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,0.03881987577639751,32,8,16,0,0,1,0.009174311926605505
33206147,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,0.03571428571428571,28,8,15,0,0,1,0.009174311926605505
33315656,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,0.13478260869565217,98,6,21,5,2,1,0.1
33315656,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,0.06894409937888199,73,3,19,3,0,1,0.05
33315656,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,0.05031055900621118,54,1,15,1,0,0,0.0125
33315656,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,0.049689440993788817,53,1,14,3,0,1,0.05
33315656,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,0.05031055900621118,53,1,15,3,0,1,0.05
33315656,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,0.31863354037267083,157,41,35,18,4,0,0.275
33315656,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,0.1093167701863354,87,16,16,4,1,2,0.0875
33315656,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,0.06024844720496894,60,2,18,2,0,2,0.05
33315656,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,0.055900621118012424,57,1,14,1,0,1,0.025
33315656,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,0.05652173913043478,56,1,14,2,0,1,0.0375
33315656,talking,-15dBFS,recapp,gsw-CH_smoothed,0.09192546583850932,89,10,16,3,0,2,0.0625
33315656,talking,-20dBFS,recapp,gsw-CH_smoothed,0.06894409937888199,59,5,16,4,1,1,0.075
33315656,talking,-25dBFS,recapp,gsw-CH_smoothed,0.05217391304347826,57,3,13,3,1,0,0.05
33315656,talking,-30dBFS,recapp,gsw-CH_smoothed,0.0515527950310559,61,0,10,3,0,1,0.05
33315656,talking,-35dBFS,recapp,gsw-CH_smoothed,0.052795031055900624,58,0,17,3,0,1,0.05
33315656,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,0.09937888198757763,69,12,19,2,2,2,0.075
33315656,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,0.07701863354037267,65,5,15,3,1,0,0.05
33315656,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,0.055900621118012424,55,3,14,2,0,1,0.0375
